listing_id,property_type,number_of_bedrooms,guest_capacity,location_score,review_score,amenities_count,host_response_time,season,minimum_stay_nights,years_as_host,cleaning_fee,cancellation_policy,nightly_rate
101667,Tiny Studio,1,2,74.38,4.36,6,same day,peak,1,1.2,13.32,moderate,223.22
101969,Standard Apartment,1,1,65.17,4.54,9,within an hour,peak,2,7.9,12.91,flexible,84.09
100321,Luxury Home,4,5,89.17,4.01,11,within an hour,peak,5,5.1,46.32,flexible,361.75
100411,Standard Apartment,1,1,70.77,4.16,7,>24 hours,off-peak,2,1.1,34.05,strict,54.55
102616,Luxury Home,4,6,72.7,4.18,14,same day,peak,5,0.1,75.02,strict,199.51
101632,Tiny Studio,1,3,70.78,3.61,7,same day,peak,1,18.7,5.37,flexible,243.34
100952,Tiny Studio,1,2,85.33,4.89,9,same day,off-peak,1,3.4,12.36,flexible,82.83
101100,Tiny Studio,1,2,59.49,2.79,3,same day,off-peak,1,1.7,12.1,flexible,48.37
102866,Standard Apartment,2,2,81.58,5.0,9,same day,shoulder,2,1.0,11.01,strict,182.43
101905,Standard Apartment,1,1,71.94,2.88,3,within an hour,peak,3,0.0,16.95,flexible,320.83
103771,Standard Apartment,1,2,51.44,3.49,3,same day,peak,1,0.5,19.91,moderate,177.27
101358,Luxury Home,5,7,71.85,4.51,12,same day,shoulder,2,0.0,52.69,moderate,386.72
100010,Standard Apartment,1,3,65.06,3.2,3,same day,peak,3,2.7,26.36,moderate,127.75
101087,Standard Apartment,1,2,83.25,4.46,7,within an hour,peak,2,3.3,4.0,flexible,145.95
102178,Luxury Home,3,5,74.07,3.96,9,within an hour,peak,5,4.4,54.03,flexible,72.22
103257,Standard Apartment,2,3,66.72,4.03,5,within an hour,off-peak,3,0.6,35.76,flexible,45.23
101806,Tiny Studio,1,1,48.98,3.26,3,same day,peak,1,0.3,19.72,moderate,270.38
103100,Tiny Studio,1,3,73.77,3.63,7,>24 hours,shoulder,1,3.2,24.43,moderate,133.81
101256,Luxury Home,4,6,51.0,2.49,4,>24 hours,off-peak,2,2.1,84.46,strict,223.64
100505,Luxury Home,4,4,55.0,3.47,8,within an hour,shoulder,3,6.3,60.9,flexible,210.24
102082,Luxury Home,4,4,78.79,4.69,14,within an hour,peak,2,2.3,77.63,moderate,316.12
102290,Tiny Studio,1,3,77.99,4.01,5,within an hour,peak,1,1.8,8.32,moderate,189.56
100074,Luxury Home,5,7,75.07,3.92,11,within an hour,off-peak,4,2.0,71.84,flexible,411.94
103436,Standard Apartment,2,3,59.82,4.5,5,same day,peak,3,4.6,38.23,strict,267.75
101682,Luxury Home,3,4,64.65,3.9,9,>24 hours,shoulder,4,0.1,40.93,moderate,198.72
101990,Standard Apartment,1,3,70.01,4.17,5,within an hour,off-peak,1,7.5,20.34,moderate,157.28
100393,Standard Apartment,1,2,67.2,3.92,8,within an hour,peak,3,3.8,33.79,strict,129.44
102727,Standard Apartment,1,1,80.95,4.37,10,within an hour,off-peak,1,6.5,36.27,moderate,168.87
101291,Luxury Home,4,5,77.42,4.6,11,within an hour,off-peak,4,9.6,58.59,flexible,342.59
100888,Standard Apartment,1,2,63.33,4.43,3,same day,shoulder,2,0.8,38.95,flexible,160.33
100246,Luxury Home,3,5,76.06,4.46,9,same day,shoulder,2,2.6,55.28,moderate,179.21
101354,Standard Apartment,1,2,76.23,4.57,7,same day,off-peak,1,2.0,27.36,flexible,147.66
102650,Tiny Studio,1,3,43.19,2.35,6,same day,shoulder,1,2.3,13.79,strict,220.41
100454,Luxury Home,4,6,57.44,3.34,10,within an hour,off-peak,3,0.1,74.08,flexible,59.26
100065,Tiny Studio,1,3,67.51,3.54,4,within an hour,shoulder,1,7.4,21.06,flexible,111.4
100229,Standard Apartment,1,1,53.29,3.3,3,within an hour,peak,2,9.3,30.94,flexible,91.94
100763,Luxury Home,5,6,71.33,3.56,12,same day,peak,3,3.5,48.07,strict,325.13
102248,Standard Apartment,1,2,84.79,4.98,12,same day,peak,2,0.9,48.57,flexible,245.01
102306,Luxury Home,5,6,79.88,4.25,10,same day,peak,4,4.6,35.68,strict,263.32
101411,Standard Apartment,1,3,66.51,3.76,5,within an hour,peak,1,3.9,55.45,moderate,95.79
101332,Standard Apartment,2,2,73.04,4.06,7,same day,shoulder,2,2.6,62.15,flexible,270.5
101717,Luxury Home,5,7,79.6,4.22,12,within an hour,peak,3,0.6,73.03,flexible,428.46
102035,Standard Apartment,1,2,82.13,4.16,11,within an hour,off-peak,1,0.7,3.28,flexible,163.07
101662,Tiny Studio,1,3,67.13,4.71,8,within an hour,off-peak,1,2.7,19.81,flexible,129.09
102247,Tiny Studio,1,3,69.08,2.92,3,within an hour,shoulder,1,0.4,12.63,strict,53.86
103857,Standard Apartment,1,2,72.82,4.85,7,same day,shoulder,2,3.9,46.76,moderate,182.64
103415,Tiny Studio,1,3,75.69,5.0,6,same day,peak,1,0.7,22.96,flexible,96.13
100105,Standard Apartment,1,3,77.0,4.9,6,within an hour,shoulder,2,7.2,34.47,moderate,105.57
100636,Standard Apartment,2,2,76.38,3.7,8,within an hour,shoulder,3,6.9,28.54,strict,226.06
101817,Tiny Studio,1,3,76.99,4.07,10,within an hour,off-peak,1,1.0,19.02,flexible,46.51
100421,Standard Apartment,2,2,63.75,4.36,5,within an hour,peak,2,0.3,18.15,moderate,98.51
100805,Standard Apartment,1,2,70.37,4.27,10,within an hour,off-peak,3,2.8,37.07,moderate,88.36
102481,Standard Apartment,1,1,67.91,3.81,5,same day,off-peak,3,1.8,19.57,flexible,44.19
102323,Tiny Studio,1,3,87.81,4.57,8,within an hour,shoulder,1,0.5,14.19,strict,120.73
103598,Tiny Studio,1,2,62.75,3.23,7,same day,peak,1,2.3,5.13,flexible,98.66
103730,Standard Apartment,2,4,93.83,4.46,7,within an hour,shoulder,3,14.8,17.76,flexible,157.23
102832,Standard Apartment,1,3,68.49,3.46,10,within an hour,shoulder,2,0.2,15.05,strict,274.78
100277,Standard Apartment,1,1,70.56,4.17,7,within an hour,shoulder,3,0.9,14.3,moderate,99.27
102587,Standard Apartment,1,3,60.85,3.43,5,same day,shoulder,1,2.3,26.11,flexible,56.07
102780,Luxury Home,3,3,61.26,3.93,7,same day,peak,4,4.7,55.68,flexible,205.83
102877,Standard Apartment,1,2,64.82,3.91,6,within an hour,peak,2,0.1,15.39,moderate,114.89
100940,Standard Apartment,2,3,78.26,4.35,9,>24 hours,peak,3,4.0,40.81,flexible,177.02
100036,Standard Apartment,1,3,64.69,4.24,5,within an hour,peak,3,0.5,24.62,flexible,292.15
102778,Luxury Home,4,4,72.49,4.14,9,>24 hours,peak,5,5.3,40.59,flexible,675.58
100054,Luxury Home,3,5,92.08,4.29,13,within an hour,peak,2,3.5,39.66,flexible,255.64
102809,Tiny Studio,1,3,87.23,4.24,10,same day,peak,1,1.8,20.57,flexible,86.22
101689,Standard Apartment,1,3,75.79,5.0,6,same day,off-peak,2,5.2,38.13,strict,62.87
100126,Luxury Home,5,7,81.14,4.49,17,same day,off-peak,2,4.0,63.17,flexible,241.98
102925,Standard Apartment,1,1,68.83,3.94,6,within an hour,peak,1,4.3,19.28,moderate,149.43
102209,Standard Apartment,2,4,86.41,3.9,5,within an hour,peak,3,1.0,42.42,flexible,179.43
103718,Luxury Home,5,6,64.03,2.97,8,same day,off-peak,4,2.9,54.85,flexible,143.08
102474,Standard Apartment,2,2,69.25,4.49,8,same day,shoulder,3,0.5,31.35,flexible,130.39
101508,Standard Apartment,2,4,56.09,3.14,3,same day,peak,3,5.2,33.93,flexible,355.63
102926,Standard Apartment,1,1,58.01,4.65,5,within an hour,off-peak,1,2.2,39.91,flexible,180.26
100947,Standard Apartment,1,3,75.16,4.61,10,within an hour,peak,3,5.2,13.72,flexible,457.14
100710,Standard Apartment,2,3,61.82,4.53,7,same day,shoulder,3,0.7,29.58,moderate,125.88
102216,Tiny Studio,1,2,96.3,4.85,8,within an hour,off-peak,1,0.4,22.38,flexible,63.09
101139,Standard Apartment,1,2,56.04,3.53,3,within an hour,peak,2,3.5,44.84,flexible,69.27
100121,Luxury Home,3,3,55.21,3.57,7,same day,off-peak,4,0.2,61.25,flexible,210.52
101599,Luxury Home,4,5,72.01,4.08,11,within an hour,peak,5,0.8,69.77,strict,199.77
101242,Standard Apartment,1,3,73.94,4.18,11,within an hour,shoulder,3,7.2,16.87,moderate,275.57
102633,Standard Apartment,1,3,84.04,3.69,7,within an hour,shoulder,3,0.4,24.09,moderate,131.14
101723,Luxury Home,4,6,69.5,2.78,9,same day,off-peak,4,1.4,53.83,flexible,173.38
100404,Standard Apartment,2,2,70.13,4.7,10,within an hour,peak,1,8.7,40.16,moderate,179.6
101478,Luxury Home,5,5,71.17,3.9,14,same day,shoulder,2,0.1,58.45,flexible,294.91
100117,Standard Apartment,2,3,63.77,4.43,8,within an hour,off-peak,3,1.8,42.11,moderate,170.34
100127,Standard Apartment,1,1,85.34,4.08,6,within an hour,shoulder,1,4.6,24.4,moderate,118.74
101063,Standard Apartment,2,4,78.5,4.2,11,same day,peak,3,7.2,28.03,moderate,184.29
102878,Standard Apartment,1,3,46.64,3.99,3,same day,peak,3,4.0,26.23,flexible,167.53
103602,Luxury Home,5,7,82.68,5.0,15,within an hour,shoulder,2,6.6,72.02,flexible,304.67
101557,Standard Apartment,2,2,86.07,4.26,12,within an hour,off-peak,3,0.1,13.72,flexible,61.88
100801,Luxury Home,5,7,62.22,3.31,14,within an hour,shoulder,2,0.3,34.19,moderate,177.46
103324,Tiny Studio,1,2,74.68,4.73,8,same day,shoulder,1,4.0,19.39,flexible,170.94
101624,Luxury Home,3,3,74.84,4.0,15,within an hour,peak,4,4.2,34.53,strict,604.14
101701,Tiny Studio,1,3,76.94,3.84,6,same day,shoulder,1,2.8,14.12,strict,201.33
103875,Standard Apartment,1,3,66.69,3.64,5,same day,peak,2,3.9,25.86,moderate,206.67
102037,Standard Apartment,2,2,63.04,3.44,5,same day,shoulder,3,5.9,34.61,flexible,87.1
102553,Standard Apartment,1,1,69.83,4.38,7,same day,off-peak,2,2.4,32.89,flexible,161.33
103179,Tiny Studio,1,2,76.31,3.68,9,same day,off-peak,1,8.8,10.12,flexible,89.63
103314,Luxury Home,4,4,82.77,4.21,14,within an hour,peak,3,3.6,81.88,flexible,257.95
100526,Luxury Home,5,7,81.1,4.01,12,within an hour,shoulder,4,1.9,59.87,strict,311.31
103278,Standard Apartment,1,2,76.07,3.93,6,within an hour,peak,2,1.6,15.54,moderate,82.14
101807,Luxury Home,3,5,41.75,3.94,4,same day,peak,5,4.2,58.37,flexible,267.89
103175,Luxury Home,5,7,86.56,4.79,13,same day,peak,5,3.0,55.64,flexible,341.42
103035,Tiny Studio,1,3,57.65,3.25,4,within an hour,peak,1,5.1,19.09,flexible,108.25
101645,Tiny Studio,1,1,67.27,3.84,4,same day,shoulder,1,4.6,9.75,flexible,70.26
103501,Standard Apartment,2,2,53.92,4.11,3,same day,shoulder,3,2.2,35.75,flexible,239.21
100903,Tiny Studio,1,3,66.14,3.65,3,within an hour,off-peak,1,8.7,12.79,strict,30.0
103095,Standard Apartment,1,1,85.01,5.0,6,within an hour,peak,3,3.7,31.38,moderate,180.21
100012,Luxury Home,3,5,66.43,4.14,7,within an hour,peak,2,0.7,44.34,flexible,366.7
102327,Standard Apartment,2,2,69.85,4.23,6,same day,peak,3,2.9,33.08,flexible,359.18
102381,Standard Apartment,2,2,69.82,4.11,7,within an hour,peak,2,0.7,29.7,moderate,201.99
101628,Tiny Studio,1,1,65.7,5.0,6,within an hour,off-peak,1,2.5,19.92,flexible,81.55
103030,Luxury Home,4,5,74.47,3.51,12,>24 hours,peak,3,4.7,42.0,flexible,297.51
102661,Standard Apartment,2,2,62.09,3.07,6,same day,off-peak,1,5.0,11.51,moderate,125.71
101828,Luxury Home,5,6,81.11,4.18,13,same day,peak,3,3.2,51.83,moderate,349.69
103388,Luxury Home,4,5,60.26,4.55,12,same day,peak,2,4.6,45.89,strict,168.93
101215,Luxury Home,5,6,56.69,2.3,7,within an hour,peak,3,1.9,29.15,moderate,330.98
103926,Tiny Studio,1,3,69.66,2.92,7,>24 hours,off-peak,1,2.4,9.85,strict,99.97
101189,Tiny Studio,1,1,81.29,4.25,9,>24 hours,peak,1,6.4,10.53,strict,119.96
100540,Standard Apartment,2,4,83.17,5.0,8,same day,off-peak,3,2.0,34.87,flexible,121.4
101290,Standard Apartment,1,2,69.14,3.91,8,within an hour,shoulder,2,1.3,26.82,flexible,209.57
103328,Standard Apartment,1,1,65.14,3.31,6,within an hour,peak,1,4.8,23.29,flexible,127.18
103450,Luxury Home,3,5,64.0,4.31,6,within an hour,shoulder,5,0.2,61.41,moderate,468.6
100891,Luxury Home,3,4,89.87,5.0,14,same day,peak,4,9.5,70.44,strict,604.15
100337,Standard Apartment,1,3,68.97,3.8,7,within an hour,peak,1,1.2,34.99,moderate,106.99
100513,Standard Apartment,1,3,75.6,4.36,9,same day,off-peak,2,3.0,42.95,flexible,78.21
102274,Standard Apartment,1,1,83.1,4.39,9,same day,shoulder,3,3.5,44.45,moderate,107.6
102962,Luxury Home,5,5,78.23,4.36,14,within an hour,shoulder,2,0.4,41.55,strict,138.66
101941,Luxury Home,5,7,68.9,3.69,11,same day,peak,4,5.2,82.67,flexible,186.3
103163,Luxury Home,3,3,69.99,4.26,8,within an hour,peak,5,2.5,53.45,flexible,109.58
100922,Standard Apartment,1,1,67.94,4.4,5,same day,peak,2,1.2,32.22,flexible,195.28
101749,Tiny Studio,1,3,65.26,4.35,3,within an hour,shoulder,1,5.7,22.01,moderate,121.43
103842,Standard Apartment,1,1,75.13,3.41,10,within an hour,off-peak,2,2.9,39.59,strict,51.98
101481,Tiny Studio,1,1,77.66,3.3,4,within an hour,shoulder,1,4.6,16.13,moderate,47.13
100426,Standard Apartment,1,2,80.5,3.88,8,>24 hours,off-peak,3,14.6,9.0,strict,128.19
100502,Standard Apartment,1,1,71.23,4.11,5,same day,peak,3,0.4,17.94,moderate,152.51
100109,Luxury Home,5,6,61.71,4.3,12,within an hour,peak,3,4.2,42.88,moderate,561.01
102186,Tiny Studio,1,3,51.58,2.87,3,within an hour,peak,1,4.3,16.15,moderate,87.3
102829,Standard Apartment,2,3,72.51,4.44,8,same day,off-peak,1,6.2,27.37,flexible,93.32
103777,Luxury Home,5,7,67.17,4.58,14,within an hour,off-peak,3,1.6,82.83,strict,234.58
102695,Standard Apartment,1,1,74.25,4.63,9,>24 hours,peak,3,6.1,34.78,flexible,274.43
102000,Standard Apartment,2,2,37.17,2.9,3,>24 hours,peak,1,3.1,26.4,strict,274.08
103003,Standard Apartment,2,3,95.05,4.44,13,same day,shoulder,2,0.2,49.24,strict,95.23
101010,Tiny Studio,1,3,69.74,3.31,8,>24 hours,off-peak,1,0.1,2.99,strict,148.43
103950,Standard Apartment,2,2,76.37,5.0,14,within an hour,off-peak,2,2.0,12.7,flexible,58.45
103104,Standard Apartment,2,3,56.7,3.93,5,within an hour,peak,3,4.6,4.53,strict,62.42
100682,Luxury Home,3,4,78.62,3.38,11,within an hour,shoulder,4,1.5,61.42,flexible,248.43
102682,Luxury Home,5,6,62.95,4.3,10,within an hour,off-peak,4,5.7,61.27,flexible,363.46
103848,Luxury Home,5,5,64.43,4.14,12,>24 hours,peak,2,2.0,57.3,moderate,293.55
100204,Luxury Home,5,7,83.4,5.0,19,within an hour,shoulder,4,0.1,84.61,flexible,461.06
100285,Standard Apartment,1,1,66.03,3.66,7,same day,peak,1,10.9,21.15,flexible,115.13
101551,Standard Apartment,2,2,84.08,3.86,9,same day,peak,3,2.0,46.75,moderate,178.74
102153,Luxury Home,4,6,72.65,3.85,10,within an hour,off-peak,5,3.2,52.47,strict,302.75
101201,Tiny Studio,1,2,76.83,5.0,11,within an hour,off-peak,1,0.7,13.53,moderate,78.74
103082,Luxury Home,3,3,82.11,3.79,8,within an hour,shoulder,2,1.1,66.3,strict,236.29
101364,Standard Apartment,2,3,72.28,3.63,3,within an hour,peak,1,2.0,19.71,flexible,127.15
102464,Luxury Home,3,4,103.2,4.4,9,within an hour,off-peak,5,5.8,82.66,moderate,174.16
102300,Standard Apartment,1,3,65.99,3.82,7,within an hour,peak,2,0.3,42.38,strict,227.35
101664,Luxury Home,3,5,62.14,4.84,7,same day,peak,2,4.5,69.16,moderate,249.76
102021,Standard Apartment,2,4,77.61,4.45,10,same day,peak,1,2.6,43.52,moderate,80.86
101151,Standard Apartment,1,2,77.27,4.95,5,within an hour,shoulder,2,2.1,37.39,flexible,153.44
102444,Tiny Studio,1,2,73.52,4.5,9,within an hour,peak,1,6.3,12.45,strict,124.29
100480,Luxury Home,4,4,74.3,4.1,13,same day,shoulder,3,0.4,38.71,strict,288.3
100628,Luxury Home,3,4,63.52,3.14,7,within an hour,peak,3,14.1,71.38,moderate,249.95
101902,Luxury Home,3,5,83.36,5.0,11,within an hour,off-peak,2,5.8,61.86,flexible,190.01
103379,Standard Apartment,2,4,56.66,4.15,7,same day,off-peak,1,1.2,26.97,strict,122.63
101308,Luxury Home,3,5,79.88,4.63,9,>24 hours,off-peak,5,1.8,69.82,flexible,499.0
102329,Tiny Studio,1,3,58.72,4.24,4,>24 hours,shoulder,1,0.1,16.03,strict,76.33
101276,Standard Apartment,1,2,72.45,3.63,5,within an hour,peak,2,2.2,39.53,flexible,206.22
100470,Standard Apartment,2,4,64.75,4.23,8,same day,off-peak,1,2.4,29.0,moderate,82.6
102426,Standard Apartment,2,2,68.38,4.64,12,within an hour,off-peak,1,7.8,21.43,moderate,109.82
102097,Luxury Home,4,5,73.15,4.6,11,>24 hours,peak,3,1.5,74.09,flexible,268.82
103919,Luxury Home,3,5,92.18,4.56,10,within an hour,shoulder,2,2.5,66.23,flexible,149.59
103186,Standard Apartment,2,2,69.97,5.0,6,within an hour,peak,3,4.0,28.43,moderate,211.77
101262,Standard Apartment,1,3,62.94,4.19,5,same day,peak,3,2.8,35.69,strict,228.25
102338,Luxury Home,4,5,81.0,4.95,11,>24 hours,shoulder,2,0.5,49.1,flexible,303.64
100766,Luxury Home,3,4,84.06,4.46,13,same day,off-peak,3,0.6,59.88,strict,202.35
102333,Tiny Studio,1,1,52.55,3.45,3,within an hour,peak,1,0.4,16.26,moderate,101.1
100861,Luxury Home,3,4,73.36,4.66,10,within an hour,shoulder,5,0.7,70.49,strict,432.36
100897,Tiny Studio,1,1,82.45,4.58,9,same day,off-peak,1,1.2,24.52,moderate,102.81
101427,Standard Apartment,2,4,61.12,4.08,6,same day,shoulder,3,4.0,33.63,strict,97.36
100691,Luxury Home,3,4,85.46,3.99,13,within an hour,off-peak,4,0.2,57.03,moderate,444.57
102792,Luxury Home,4,6,65.91,4.46,10,within an hour,peak,5,5.2,60.95,strict,120.33
101109,Luxury Home,3,5,78.27,3.64,9,same day,off-peak,4,0.9,48.87,moderate,166.05
101002,Standard Apartment,1,2,71.17,4.34,7,same day,peak,2,2.9,30.58,moderate,116.27
103140,Standard Apartment,2,4,74.56,3.46,4,same day,off-peak,1,2.4,35.14,strict,257.24
101981,Standard Apartment,1,1,56.35,3.25,6,within an hour,peak,2,0.5,19.47,flexible,139.78
100251,Tiny Studio,1,1,59.72,3.71,3,same day,shoulder,1,1.0,23.05,flexible,30.0
100244,Standard Apartment,2,2,89.94,4.77,13,>24 hours,peak,3,1.1,49.65,strict,211.16
103052,Luxury Home,4,5,64.13,3.85,10,within an hour,shoulder,4,2.9,50.82,flexible,97.83
101406,Luxury Home,5,7,58.67,3.44,11,same day,peak,5,4.7,51.78,strict,142.57
101480,Tiny Studio,1,3,49.28,3.91,5,within an hour,off-peak,1,16.8,17.92,moderate,30.0
102291,Luxury Home,5,7,54.35,3.88,13,within an hour,peak,2,0.3,50.14,moderate,285.38
100685,Luxury Home,4,6,65.56,3.7,9,same day,shoulder,5,8.4,48.24,moderate,264.87
103138,Standard Apartment,1,1,83.4,4.41,9,same day,peak,1,2.5,19.75,flexible,265.38
101755,Standard Apartment,2,3,78.42,3.94,9,same day,off-peak,1,1.3,24.55,flexible,145.31
100160,Tiny Studio,1,1,56.53,4.36,6,within an hour,shoulder,1,1.0,16.24,strict,83.03
102536,Standard Apartment,2,2,95.89,4.35,13,within an hour,off-peak,1,0.7,23.75,flexible,118.97
102702,Luxury Home,4,5,82.46,5.0,13,>24 hours,shoulder,4,2.4,39.62,moderate,315.65
102945,Tiny Studio,1,2,65.27,3.49,5,within an hour,peak,1,8.8,17.81,flexible,162.19
101583,Luxury Home,5,5,33.33,3.41,6,same day,peak,3,0.6,44.48,strict,227.74
100205,Standard Apartment,2,4,89.35,4.72,9,within an hour,off-peak,2,1.7,25.13,flexible,147.26
102432,Standard Apartment,2,3,58.4,3.53,6,>24 hours,shoulder,2,0.7,26.55,flexible,115.67
100709,Luxury Home,5,6,54.8,3.85,8,>24 hours,off-peak,3,0.6,41.49,strict,142.69
100877,Standard Apartment,2,2,79.99,4.7,9,within an hour,peak,2,6.0,32.06,moderate,173.6
101287,Luxury Home,3,5,92.28,5.0,10,same day,shoulder,2,0.9,76.5,flexible,409.88
103657,Standard Apartment,2,3,75.95,3.88,10,within an hour,off-peak,1,0.9,33.55,flexible,119.16
101722,Standard Apartment,2,2,80.46,3.58,6,within an hour,peak,2,7.2,18.88,flexible,111.15
101191,Standard Apartment,2,3,68.75,3.56,8,within an hour,peak,1,1.5,48.51,strict,167.42
100744,Tiny Studio,1,3,77.51,4.13,9,same day,off-peak,1,0.0,23.94,moderate,157.2
102733,Luxury Home,3,3,72.41,5.0,11,within an hour,peak,3,3.8,61.92,flexible,212.6
103055,Standard Apartment,1,1,77.78,4.06,6,same day,shoulder,3,2.2,24.39,moderate,197.39
101130,Standard Apartment,2,4,73.95,5.0,6,within an hour,shoulder,1,4.5,42.65,flexible,188.56
101277,Luxury Home,4,4,67.59,3.96,9,within an hour,off-peak,4,2.5,74.82,moderate,219.68
103671,Standard Apartment,1,3,65.92,3.85,8,same day,off-peak,3,1.3,29.46,moderate,124.6
101078,Standard Apartment,1,1,59.73,4.21,7,same day,shoulder,3,0.2,27.58,moderate,131.6
101851,Luxury Home,5,7,52.67,3.35,8,same day,peak,2,6.0,39.73,strict,545.5
100983,Standard Apartment,2,3,63.74,4.08,7,same day,peak,3,0.7,15.32,strict,307.6
102453,Luxury Home,5,6,65.24,2.85,11,same day,off-peak,5,10.7,42.71,flexible,395.62
103937,Standard Apartment,1,2,60.84,3.22,5,within an hour,shoulder,3,0.8,33.51,flexible,162.39
103230,Luxury Home,4,4,75.05,3.21,11,within an hour,off-peak,2,5.3,42.49,moderate,122.02
101409,Tiny Studio,1,3,81.15,4.78,5,same day,shoulder,1,4.7,17.14,flexible,138.94
100357,Standard Apartment,1,3,82.91,3.59,8,same day,peak,1,1.9,23.46,flexible,308.87
102462,Standard Apartment,1,2,48.71,4.23,3,same day,peak,3,1.5,29.21,strict,30.0
102524,Standard Apartment,1,2,55.24,3.88,8,same day,peak,1,3.6,30.81,strict,170.68
101424,Tiny Studio,1,2,78.53,4.76,13,within an hour,off-peak,1,2.3,10.37,strict,99.66
102597,Standard Apartment,1,3,55.5,3.38,5,within an hour,off-peak,2,3.0,40.42,moderate,73.93
102040,Luxury Home,3,4,71.3,3.37,7,same day,peak,5,1.9,57.87,moderate,86.94
102825,Standard Apartment,2,2,73.13,3.99,10,within an hour,shoulder,3,2.4,19.95,flexible,121.97
100260,Tiny Studio,1,2,54.91,4.24,3,within an hour,off-peak,1,0.6,19.96,strict,126.03
101142,Standard Apartment,1,2,65.0,5.0,5,within an hour,shoulder,2,0.2,39.82,flexible,82.79
101852,Standard Apartment,2,4,60.15,3.85,3,within an hour,shoulder,2,1.3,14.2,flexible,261.94
101024,Tiny Studio,1,1,51.27,3.16,6,same day,peak,1,1.9,17.84,flexible,140.81
103119,Tiny Studio,1,3,68.14,3.61,4,within an hour,off-peak,1,7.1,15.48,moderate,93.8
103617,Tiny Studio,1,1,61.08,2.78,3,>24 hours,shoulder,1,1.6,19.62,strict,82.84
100916,Luxury Home,3,3,72.68,4.07,10,same day,off-peak,4,1.7,53.96,flexible,169.46
102494,Standard Apartment,1,2,73.39,3.86,6,within an hour,off-peak,2,3.4,23.0,flexible,88.87
103432,Standard Apartment,1,2,77.66,4.1,6,within an hour,off-peak,3,0.7,27.03,flexible,107.19
102953,Standard Apartment,2,4,71.28,3.53,9,within an hour,off-peak,2,6.2,21.19,moderate,79.36
100396,Standard Apartment,1,3,75.35,3.82,6,same day,off-peak,1,1.7,36.23,moderate,76.44
102955,Luxury Home,4,6,64.62,4.08,14,within an hour,peak,3,8.0,57.09,flexible,401.57
100474,Standard Apartment,2,2,58.99,4.11,5,within an hour,peak,2,0.9,34.2,flexible,142.83
101771,Standard Apartment,1,3,73.63,3.44,6,within an hour,peak,2,1.9,35.94,flexible,222.28
100524,Luxury Home,5,5,78.78,4.4,14,same day,peak,2,4.5,77.37,strict,358.07
100395,Standard Apartment,2,2,66.09,4.49,9,same day,peak,3,2.4,43.6,flexible,103.89
103060,Luxury Home,3,3,70.01,2.85,11,same day,shoulder,4,3.2,53.73,flexible,111.91
101869,Standard Apartment,2,2,63.02,4.58,3,same day,peak,1,1.0,4.69,moderate,150.29
103761,Luxury Home,3,3,63.76,4.15,6,within an hour,shoulder,4,1.2,23.94,moderate,322.19
102282,Standard Apartment,1,2,52.16,4.06,3,same day,off-peak,3,2.1,25.99,moderate,174.97
102081,Standard Apartment,1,1,95.69,4.01,10,within an hour,off-peak,1,0.7,38.21,moderate,258.23
